content,date,location_name,user_name
Donation-based admission (just give them a dollar). Check out the Temple of Dendur room - it's my favorite!! Also go up to the roof if it's open.,"August 5, 2015",Metropolitan Museum of Art,A BCD
Make sure you go up to the 5th floor ()!! From there you have an amazing  of the city!!,"September 4, 2012",Metropolitan Museum of Art,Felipe Paiva
The versatile and impactful collection of the Met makes it an important stop in NYC. One could easily spend all day there and miss an entire . Guess you'll have to see it more than just once!,"August 4, 2015",Metropolitan Museum of Art,Ruby Pucillo
Probably my favorite  of all times. Knights and armors is the best.,"May 27, 2016",Metropolitan Museum of Art,Eric Ho
"Come for the special , but also be sure to see the Ancient Greek/Roman , the , arms & armor, and the European .","June 23, 2015",Metropolitan Museum of Art,Afi Yellow-Duke
"Check out the roof , great  of the city over the . Good impressionist collection and mid-evil armor.","June 2, 2016",Metropolitan Museum of Art,Brian P
"My favourite  in the world, ever. This  is pretty large I stayed here for hours. There is a donation, recommended fee is around $25","August 17, 2014",Metropolitan Museum of Art,José Rios
"One of the best  of the world, from European painters of the eighteen century to  relics","January 4, 2015",Metropolitan Museum of Art,Victorino Fernández
"You don't have to pay full price for the entrance ticket, you can choice your own amount that you are willing to pay for the entrance, just say it when you are buying the ticket","March 30, 2014",Metropolitan Museum of Art,Elena Gribok
Children 12 and under are free. If you love  and silverware then don't miss their huge collection!,"June 16, 2016",Metropolitan Museum of Art,James Pittman
"If you have any interest in , history, or culture in general, it's a must-see. Plan to spend a whole day or several half-days. Much to see!","September 20, 2012",Metropolitan Museum of Art,Brandy Bentley
"Medieval  are the best, always . Petrie court  for the best people-watching,   for the best ambiance.","March 13, 2016",Metropolitan Museum of Art,Larisa Grollemond
There's always some weird little  of embroidery to pore over. And don't forget to stand in the Frank Lloyd Wright room and imagine you live there with a dozen cats.,"January 13, 2016",Metropolitan Museum of Art,I Amos
Great  and you can take pictures!  Recommend spending more than 1 day or selecting a couple of  to visit if only there for a day.,"September 28, 2012",Metropolitan Museum of Art,Heather F
"There are nine great  lie between 82nd and 105th St, most famously The Met (Metropolitan  of  5th Ave at 82nd www.metmuseum.org). Visit the Greek and Roman  on the 1st floor.","July 3, 2012",Metropolitan Museum of Art,The Telegraph
One of the best things to do at Metropolitan after the  is to grab a  sit on the stairs and enjoy!,"November 15, 2011",Metropolitan Museum of Art,Juliana Lima
On Saturday March 17 the 251st New York City St. Patrick's Day  will be aired on NBC and starts at 11 a.m. Looking for the best place to watch the ? The Met   is the best spot,"March 2, 2012",Metropolitan Museum of Art,NYU Wagner
The Met has the finest collections in the world with pieces and rooms from almost all areas and time periods. ,"August 17, 2016",Metropolitan Museum of Art,HashtagNYU
"The  around 7pm is super , plus nothing is more wonderful than going to the  in the evening.","May 15, 2014",Metropolitan Museum of Art,Ariel Viera
This place is amazing....I have been here at least 20 times and still have not seen everything in this place. The armory is my favorite part among many others.,"June 10, 2012",Metropolitan Museum of Art,Jon Torerk
"Want to spend your day trip in NY city, place to go but won't even have enough time to finish just one wing(north & south) you definitely have to go back.","September 6, 2015",Metropolitan Museum of Art,Latha S
Incredible . I could spend days in there. Loved the medieval room but it was all great.,"April 25, 2016",Metropolitan Museum of Art,hello_emily
"If you have the time, go here three times, four times, I don't know, FIVE. You'll discover something new with every visit. You don't have to pay admission, if you want to.","September 22, 2012",Metropolitan Museum of Art,Ernst-Jan Pfauth
100% should get the  when picking up tickets. Made it so much more interesting my second time there.,"December 14, 2016",Metropolitan Museum of Art,Jack Gorman
I think the Asia  on the second floor is the best. Also remember that ticket prices are recommended - you can actually pay whatever you want,"February 8, 2014",Metropolitan Museum of Art,Danielle
"Don't miss the   which is open May through October! Most amazing  of central  and NYC skyline. For me, it's much better than ESB :D","November 7, 2011",Metropolitan Museum of Art,facta non verba
Looking for a location to balance modernity with the classic? The Metropolitan Museum of Art features the new and the old—new celebrities (incl. the Jonas Bros and Emma Stone) with old  favorites.,"November 29, 2012",Metropolitan Museum of Art,Celebrity HotSpots
"I would recommend seeing The Met over two half-days at least. There's a lot, and a great variety to experience.","August 6, 2014",Metropolitan Museum of Art,Steve Androulakis
The Metropolitan Museum of Art is one of the largest  in the world displaying over two million works of . A must stop for any NYC visit.,"August 24, 2011",Metropolitan Museum of Art,Trump Hotel Collection
One day is simply not enough for the Met if you really want to explore the . It is gorgeous so it is totally worth it to go at least twice.,"June 24, 2016",Metropolitan Museum of Art,Jacqueline Maldonado
"For me this  is too big. You need to plan your visit earlier if you know what you want see.  We tried to find Van Gogh s  and we didn't, even with map.","September 2, 2016",Metropolitan Museum of Art,Paulucha
u can pay any amount u want to get in here but reconmended admission fee is $25 for adults. huge~place it will take at least half a day to look around!,"October 26, 2014",Metropolitan Museum of Art,S_J L
"Amazing ... You can spend countless of hours here. Ancient Egypt, Chinese, Japanese, Roman, and don't forget the  collections","November 2, 2014",Metropolitan Museum of Art,Uiru
The  of  ought to be a must visit on any list. Expect to spend an entire day here if you want to see every .,"August 4, 2015",Metropolitan Museum of Art,Trevor Ludlam
"The  opened in its current location in 1880, in a Gothic building. The west façade of this structure is visible in the Robert Lehman Wing, but subsequent additions surround it entirely.","April 23, 2012",Metropolitan Museum of Art,Saving Places
Not overly busy on a Saturday evening great artwork ... Also Free for BOA customers the first weekend of every month,"November 16, 2014",Metropolitan Museum of Art,N Martin
"Oceania section was my favorite. Go on a Saturday afternoon, it takes 2-3hrs to cover the entire ","September 28, 2014",Metropolitan Museum of Art,Gautham Velappan
Probably the most popular  in the world after the Louvre in Paris! It's worth a visit even if you are not an  fan....maybe you'll become one after your stay at the MOMA!,"October 3, 2012",Metropolitan Museum of Art,Daniele Silvio
"Visit the Arab Lands  to see how many Jews probably lived their lives in these lands through large parts of history. Don't miss the Moroccan , replicated by  flown in from Fez!","August 14, 2012",Metropolitan Museum of Art,iVolunteerNY.com
"If in NYC, don't miss a trip to this ! It's full of some of the most important cultural treasures that make up humanity's historical legacy. And don't forget to visit the !","October 19, 2012",Metropolitan Museum of Art,Daniela Lazo Cedré
"Great , no need to pay the whole admission fee, you may pay as much as u are willing to pay by mentioning this while paying for the admission","January 7, 2016",Metropolitan Museum of Art,Elena Gribok
Many fun activities.  to serve Lunar New Year with a traditional : http://www.metmuseum.org/about-the-museum/now-at-the-met/events/2012/lunar-new-year,"January 24, 2012",Metropolitan Museum of Art,M. Silver Associates
"Going to the MET from Midtown, use the  M1 (or 2, 3, 4). the stop is at Madison Ave (crossing 46th street). It leads you to the 82th st., closer than the subway, just a block and you're there!","December 14, 2012",Metropolitan Museum of Art,Chiara A.
